Country;Category 1;Category 2;Product;Year;Outcome;;;;;;;;;;;;;;;;;;"Fuente: Declaraciones de Ingreso (DIN); importaciones a titulo definitivo ajustadas con sus documentos modificatorios. Servicio Nacional de Aduanas"
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;16038,24;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;544011,95;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2017;6805,22;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2017;8447,64;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Leki;2017;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2017;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;2759,18;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2017;280,49;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2017;108,22;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2017;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2017;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;1887414,98;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2018;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2018;570,16;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2018;256088,35;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2018;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;281552,58;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2018;104773,61;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;552486,02;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2018;10194,50;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2018;2919,36;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Leki;2018;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2018;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;47624,45;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2018;42840,34;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2018;495,41;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2018;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2018;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;4780425,77;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2019;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2019;540,17;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2019;295029,32;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2019;1245,07;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;343569,67;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2019;67407,54;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;578609,62;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2019;5253,74;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2019;5936,29;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Leki;2019;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2019;26091,74;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2019;21005,76;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2019;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2019;1711,55;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2019;84,04;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2019;1237,11;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;1230184,74;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2020;2425,32;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2020;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2020;750239,48;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2020;2733,12;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;494004,56;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2020;31352,37;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2020;335958,47;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2020;749801,26;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2020;474,12;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Leki;2020;75,42;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2020;262009,73;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2020;11043,17;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2020;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2020;2491,98;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2020;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2020;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2021;2291946,55;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2021;540,16;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2021;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2021;489737,90;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2021;4549,25;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2021;530845,28;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2021;4155,66;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2021;822971,86;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2021;22873,91;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2021;13098,92;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Leki;2021;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2021;110293,56;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2021;14682,02;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2021;0,00;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2021;883,90;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2021;56,60;;;;;;;;;;;;;;;;;;
Tunezja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2021;2044,94;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2017;145954491,06;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2017;8086347,27;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Opony;2017;2537880,13;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2017;2834632,31;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Ciągniki, traktory;2017;3865332,76;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu towarów;2017;25622255,15;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu osób;2017;39771988,53;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2017;1626501,88;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2017;1641028,95;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2017;622448,48;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Agregaty prądotwórcze;2017;899713,60;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2017;629033,24;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Koparki i ładowarki;2017;3288100,72;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2017;719469,54;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2017;38347164,02;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2017;534457,88;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2017;15660385,63;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Płatki;2017;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Warzywa bulwiaste;2017;18098,70;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2017;2515,85;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2017;5610109,83;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2017;167099,82;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2017;2406180,15;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2017;2344417,78;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Nawozy;2017;530400,74;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Cement;2017;116896,37;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2017;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2017;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Leki;2017;6327225,41;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Polietylen;2017;753189,39;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2017;108240,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Szczepionki (stosowane w medycynie człowieka);2017;1142,17;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telefony komórkowe;2017;1069,47;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Komputery i ich części;2017;14558,37;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telewizory;2017;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Konsole do gier wideo;2017;1232,92;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2017;441705,50;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2017;243886,56;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2018;216649345,98;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2018;8841724,24;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Opony;2018;2545433,24;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2018;2995604,41;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Ciągniki, traktory;2018;5063679,37;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu towarów;2018;27450843,66;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu osób;2018;65224877,65;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2018;2060369,75;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2018;2167838,33;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2018;1137741,47;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Agregaty prądotwórcze;2018;455214,06;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2018;553239,66;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Koparki i ładowarki;2018;4609130,24;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2018;1602196,64;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2018;38738371,38;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2018;639091,79;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2018;17096548,31;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Płatki;2018;72,55;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Warzywa bulwiaste;2018;94825,15;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2018;1648,21;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2018;6125446,66;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2018;1256820,67;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2018;4121596,67;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2018;1842545,12;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Nawozy;2018;666975,44;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Cement;2018;362190,98;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2018;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2018;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Leki;2018;2503157,78;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Polietylen;2018;1859963,88;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2018;25900,96;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Szczepionki (stosowane w medycynie człowieka);2018;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telefony komórkowe;2018;617,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Komputery i ich części;2018;120541,67;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telewizory;2018;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Konsole do gier wideo;2018;0,00;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2018;764483,34;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2018;278563,60;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2019;224627481,74;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2019;7546291,58;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Opony;2019;1945104,32;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2019;2287125,54;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Ciągniki, traktory;2019;3081915,38;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu towarów;2019;24868397,15;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu osób;2019;51500067,54;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2019;2178654,59;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2019;4119274,60;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2019;1925776,57;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Agregaty prądotwórcze;2019;2956423,16;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2019;552243,79;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Koparki i ładowarki;2019;5181929,16;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2019;1943810,54;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2019;40686188,93;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2019;985512,30;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Ubrania i akcesoria;2019;14783792,62;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Płatki;2019;3329,41;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Warzywa bulwiaste;2019;65599,10;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Mleko i inne produkty mleczne;2019;8961,50;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Alimentos;Pozostałe produkty spożywcze;2019;9890552,92;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Drewno i wyroby drewniane;2019;1240410,22;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Papier i tektura oraz ich wyroby;2019;1793111,64;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Forestales y sus derivados;Pozostałe leśnictwo i jego pochodne;2019;1023194,68;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Nawozy;2019;614556,63;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Cement;2019;585770,07;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Światłowody i ich złącza, wiązki lub kable;2019;315,93;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Płyny alkoholowe;2019;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Leki;2019;1823673,79;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Polietylen;2019;59970,44;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Preparaty paszowe dla zwierząt;2019;43085,58;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Otros productos relevantes;Szczepionki (stosowane w medycynie człowieka);2019;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telefony komórkowe;2019;0,00;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Komputery i ich części;2019;115889,02;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Telewizory;2019;64,98;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Tecnología;Konsole do gier wideo;2019;94,26;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Oleje i smary smarne;2019;525727,39;;;;;;;;;;;;;;;;;;
Turcja;Combustibles y lubricantes minerales;Combustibles y lubricantes minerales;Pozostałe paliwa i smary;2019;331544,95;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Resto No combustibles;Pozostałe materiały niepalne;2020;152951572,81;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Podwozia, nadwozia, części i akcesoria pojazdów mechanicznych;2020;5398733,28;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Opony;2020;1387814,82;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pozostałe środki transportu i jego części;2020;2201560,90;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Ciągniki, traktory;2020;2096980,86;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu towarów;2020;14576717,10;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Medios de transporte y sus partes;Pojazdy silnikowe do przewozu osób;2020;24033468,03;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Armatura łazienkowa i części;2020;1287367,54;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pompy do cieczy oraz ich części;2020;1887385,81;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Maszyny i aparatura do filtrowania lub oczyszczania cieczy oraz ich części;2020;1165484,41;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Agregaty prądotwórcze;2020;4661869,11;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Silniki elektryczne i generatory;2020;11148014,12;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Koparki i ładowarki;2020;4667946,08;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Lodówki i zamrażarki;2020;1605993,25;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Maquinarias, aparatos y sus partes;Pozostałe maszyny, urządzenia i części;2020;42808894,71;;;;;;;;;;;;;;;;;;
Turcja;No Combustibles;Prendas de vestir y accesorios, y calzados;Buty;2020;1217367,54;;;;;;;;;;;;;;;;;;
